Ln Peak WS,Name,Draft Year,Pick,Draft Age,Position,Height (cm),Weight (lbs),Games,Games Started Percentage,Minutes Played,Field Goals Per Game,Field Goal Attempts Per Game,Field Goal Percentage,2-Point Field Goals Per Game,2-Point Field Goal Attempts Per Game,2-Point Field Goal Percentage,3-Point Field Goals Per Game,3-Point Field Goal Attempts Per Game,3-Point Field Goal Percentage,Free Throws Per Game,Free Throw Attempts Per Game,Free Throw Percentage,Offensive Rebounds Per Game,Defensive Rebounds Per Game,Total Rebounds Per Game,Assists Per Game,Steals Per Game,Blocks Per Game,Turnovers Per Game,Personal Fouls Per Game,Points Per Game,Strength of Schedule,True Shooting Percentage,Effective Field Goal Percentage,3 Point Attempt Rate,Free Throw Attempt Rate,Total Rebound Percentage,Assist Percentage,Block Percentage,Turnover Percentage,Usage Rate,Offensive Win Shares,Defensive Win Shares,Win Shares,Win Shares Per 40 Minutes,MM Games Played,MM Final Four,MM Champ,MM Games Started Percentage,MM Minutes Played,MM Field Goals Per Game,MM Field Goal Attempts Per Game,MM Field Goal Percentage,MM 2-Point Field Goals Per Game,MM 2-Point Field Goal Attempts Per Game,MM 2-Point Field Goal Percentage,MM 3-Point Field Goals Per Game,MM 3-Point Field Goal Attempts Per Game,MM 3-Point Field Goal Percentage,MM Free Throws Per Game,MM Free Throw Attempts Per Game,MM Free Throw Percentage,MM Offensive Rebounds Per Game,MM Defensive Rebounds Per Game,MM Total Rebounds Per Game,MM Assists Per Game,MM Steals Per Game,MM Blocks Per Game,MM Turnovers Per Game,MM Personal Fouls Per Game,MM Points Per Game,MM Points Delta,MM Rebounds Delta,MM Assists Delta,MM Steals Delta,MM Blocks Delta,MM Points Delta Squared,MM Rebounds Delta Squared,MM Assists Delta Squared,MM Steals Delta Squared,MM Blocks Delta Squared
1.254982725,Luc Mbah a Moute,2008,37,21.75,Forward,203,230,33,1,29,3.5,7.4,0.478,3.4,6.7,0.509,0.2,0.8,0,1.5,2.2,0.689,2.2,3.8,6,1.5,1,0.5,1.9,1.7,8.8,7.71,0.518,0.488,0.102,0.302,12.7,9.9,1.2,18.1,18.4,0.8,2.8,3.6,0.152,4,0,0,0.25,34.25,3.25,7.5,0.433333,3.25,7.5,0.433333,0,0,0,2,3,0.666667,4.25,6,10.25,2,1.25,0.5,2.75,2,8.5,-0.3,4.25,0.5,0.25,0,0.09,18.0625,0.25,0.0625,0
1.025324493,Chris Douglas-Roberts,2008,40,21.41666667,Guard,201,200,40,1,28.7,6.5,12,0.541,5.4,9.3,0.578,1.1,2.7,0.413,4,5.7,0.712,1.3,2.8,4.1,1.8,1.2,0.5,2.1,1.7,18.1,5.76,0.617,0.588,0.228,0.472,7.7,12.8,1.1,12.4,27.7,4.9,3.2,8.1,0.282,6,1,0,0.166666667,34.166667,7,14.166667,0.494118,6.166667,10.833333,0.569231,0.833333,3.333333,0.25,8.5,10.5,0.809524,0.666667,3.5,4.166667,2.333333,1.166667,0.666667,2.5,1.833333,23.333333,5.233333,0.066667,0.533333,-0.033333,0.166667,27.38777429,0.004444489,0.284444089,0.001111089,0.027777889
-0.975479603,Darnell Jackson,2008,52,22.58333333,Forward,206,253,40,0.875,24.3,4.3,6.8,0.626,4.2,6.7,0.633,0.1,0.2,0,2.6,3.7,0.691,2,4.7,6.7,1.1,0.8,0.5,1.3,2.3,11.2,8.2,0.65,0.63,0.022,0.546,12.0730303,16.53393939,2.918787879,12.9,25.38030303,3.5,2.8,6.3,0.259,6,1,1,0.166666667,23.166667,3.166667,5.5,0.575758,3.166667,5.5,0.575758,0,0,0,2.166667,3,0.722222,1.666667,4.666667,6.333333,1.5,1.166667,0.166667,1,1.833333,8.5,-2.7,-0.366667,0.4,0.366667,-0.333333,7.29,0.134444689,0.16,0.134444689,0.111110889
2.923844058,Kevin Durant,2007,2,18.75,Forward,206,215,35,1,35.9,8.7,18.5,0.473,6.4,12.7,0.505,2.3,5.8,0.404,6,7.3,0.816,3,8.1,11.1,1.3,1.9,1.9,2.8,2,25.8,6.12,0.587,0.536,0.314,0.396,16.5,8.6,3.5,11.4,33.2,4.7,4.1,8.8,0.28,2,0,0,0.5,39,8.5,18.5,0.459459,7.5,12,0.625,1,6.5,0.153846,10.5,12,0.875,2,6.5,8.5,1,2,1.5,3.5,2.5,28.5,2.7,-2.6,-0.3,0.1,-0.4,7.29,6.76,0.09,0.01,0.16
2.324805516,Al Horford,2007,3,21,Forward,208,245,38,0.947368421,27.8,4.9,8.1,0.608,4.9,8,0.612,0,0.1,0,3.4,5.3,0.644,2.5,6.9,9.5,2.2,0.7,1.8,1.8,2.5,13.2,7.33,0.624,0.608,0.007,0.66,12.0730303,16.53393939,2.918787879,14.5,25.38030303,3.5,4,7.5,0.283,6,1,1,0.166666667,31.666667,4.333333,7.166667,0.604651,4.333333,7.166667,0.604651,0,0,0,4.833333,7,0.690476,2.666667,8.666667,11.333333,2.166667,0.5,1.666667,2.333333,2.5,13.5,0.3,1.833333,-0.033333,-0.2,-0.133333,0.09,3.361109889,0.001111089,0.04,0.017777689
2.234754337,Mike Conley,2007,4,19.66666667,Guard,185,180,39,1,31.6,4.1,7.9,0.518,3.6,6.2,0.579,0.5,1.8,0.304,2.6,3.7,0.694,0.7,2.7,3.4,6.1,2.2,0.3,2.2,1.5,11.3,9.03,0.584,0.552,0.223,0.466,12.0730303,16.53393939,2.918787879,18.6,25.38030303,2.7,3.4,6.1,0.199,6,1,0,0.166666667,36.333333,5.333333,11,0.484848,4.833333,9,0.537037,0.5,2,0.25,4.833333,6,0.805556,1.666667,3.333333,5,4.833333,2,0.5,2.5,1.833333,16,4.7,1.6,-1.266667,-0.2,0.2,22.09,2.56,1.604445289,0.04,0.04
1.608155039,Jeff Green,2007,5,20.83333333,Forward,206,235,37,1,33.3,5.3,10.3,0.513,4.3,7.7,0.559,1,2.6,0.375,2.7,3.5,0.775,1.7,4.7,6.4,3.2,0.8,1.2,2.6,2.5,14.3,9.48,0.596,0.56,0.251,0.338,12.4,20.5,2.7,17.8,24.6,3.5,2.7,6.3,0.204,5,1,0,0.2,36.2,6.2,10.8,0.574074,6,9.6,0.625,0.2,1.2,0.166667,1.8,2.6,0.692308,2,6,8,2.2,0.8,1.2,2,2.6,14.4,0.1,1.6,-1,0,0,0.01,2.56,1,0,0
1.047486065,Corey Brewer,2007,7,21.25,Forward,206,185,37,1,28.5,4.6,9.6,0.475,3.5,6.4,0.544,1.1,3.2,0.336,3,4.2,0.723,1.1,3.6,4.7,2.9,1.9,0.4,2.5,1.9,13.2,7.33,0.57,0.531,0.334,0.435,12.0730303,16.53393939,2.918787879,17.8,25.38030303,2.5,2.6,5.1,0.192,6,1,1,0.166666667,33.5,4.333333,9.666667,0.448276,2.333333,4.333333,0.538462,2,5.333333,0.375,5.166667,6.333333,0.81579,0.833333,4.666667,5.5,2.166667,1.666667,1,2.5,2.5,15.833333,2.633333,0.8,-0.733333,-0.233333,0.6,6.934442689,0.64,0.537777289,0.054444289,0.36
1.806657684,Brandan Wright,2007,8,19.66666667,Forward,206,205,37,1,27.4,6.2,9.5,0.646,6.2,9.5,0.646,0,0,0,2.4,4.2,0.567,2.1,4.1,6.2,1,1,1.8,1.6,1.5,14.7,9.3,0.637,0.646,0,0.445,12.0730303,16.53393939,2.918787879,12.1,25.38030303,3.7,4,7.6,0.301,4,0,0,0.25,29.25,5,9.75,0.512821,5,9.75,0.512821,0,0,0,2.75,3.5,0.785714,3.5,3.5,7,0.75,1,2,1.75,2.25,12.75,-1.95,0.8,-0.25,0,0.2,3.8025,0.64,0.0625,0,0.04
2.322721889,Joakim Noah,2007,9,22.33333333,Center,211,232,40,1,25.9,4.3,7.1,0.607,4.3,7.1,0.606,0,0,0,3.3,5,0.663,2.6,5.9,8.4,2.3,1.1,1.8,2.5,2.3,12,7.33,0.631,0.609,0.004,0.698,12.0730303,16.53393939,2.918787879,20.9,25.38030303,3.5,4.2,7.7,0.296,6,1,1,0.166666667,27.5,3.333333,5.833333,0.571429,3.333333,5.833333,0.571429,0,0,0,4.833333,6.833333,0.707317,2.333333,7.333333,9.666667,1.5,0.833333,2,2.333333,2.166667,11.5,-0.5,1.266667,-0.8,-0.266667,0.2,0.25,1.604445289,0.64,0.071111289,0.04
1.269521453,Spencer Hawes,2007,10,19.16666667,Center,213,245,31,0.774193548,28.9,6.2,11.7,0.532,6.2,11.6,0.533,0,0.1,0,2.4,3.2,0.755,2,4.4,6.4,1.9,0.5,1.7,2.5,2.3,14.9,6.5,0.563,0.533,0.008,0.27,13.2,14,4.3,16,25.8,2,2.4,4.4,0.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.054545576,Acie Law,2007,11,22.41666667,Guard,190,195,34,1,33.9,6.4,12.7,0.5,5.2,10.3,0.51,1.1,2.4,0.458,4.2,5.4,0.778,0.2,3.1,3.3,5,1.1,0,2.6,2.4,18.1,5.12,0.591,0.544,0.192,0.428,6,30.8,0.1,14.5,27.8,3.8,2.1,5.9,0.203,3,0,0,0.333333333,37,6,15.333333,0.391304,5,13.666667,0.365854,1,1.666667,0.6,6.666667,7.666667,0.869565,0.666667,4.333333,5,1.666667,0,0,2.333333,2.333333,19.666667,1.566667,1.7,-3.333333,-1.1,0,2.454445489,2.89,11.11110889,1.21,0
1.603358866,Thaddeus Young,2007,12,19,Forward,203,220,31,1,29.6,5.7,11.9,0.478,4.5,8.9,0.498,1.3,3,0.419,1.7,2.3,0.743,2.3,2.5,4.9,2,1.3,0.4,2.2,2,14.4,9.36,0.552,0.531,0.251,0.189,12.0730303,16.53393939,2.918787879,14.2,25.38030303,1.8,1.5,3.3,0.145,1,0,0,1,32,3,12,0.25,3,12,0.25,0,0,0,2,2,1,1,2,3,1,0,0,2,2,8,-6.4,-1.9,-1,-1.3,-0.4,40.96,3.61,1,1.69,0.16
0.516675149,Al Thornton,2007,14,23.5,Guard,203,220,35,1,31.2,7,13.1,0.53,5.9,10.8,0.549,1,2.3,0.444,4.7,6,0.79,3,4.1,7.2,0.7,1.5,1.1,2.5,2.7,19.7,8.63,0.616,0.57,0.176,0.457,14.6,5,2.7,13.5,30,4.5,2.1,6.6,0.241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.588320989,Rodney Stuckey,2007,15,21.16666667,Guard,196,205,29,1,33.3,7.8,17.3,0.453,6.3,11.7,0.541,1.5,5.6,0.267,7.4,8.8,0.846,1.2,3.4,4.7,5.5,2.4,0.3,3.4,2.3,24.6,-2.94,0.573,0.496,0.321,0.507,12.0730303,16.53393939,2.918787879,13.6,25.38030303,3.1,0.5,3.6,0.149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.916690652,Nick Young,2007,16,22,Forward,198,200,37,0.972972973,33.2,6.5,12.3,0.525,5.3,9.6,0.549,1.2,2.7,0.44,3.4,4.3,0.786,1.2,3.4,4.6,1.4,0.7,0.3,2.4,2.5,17.5,7.87,0.61,0.574,0.22,0.349,12.0730303,16.53393939,2.918787879,14.5,25.38030303,4.3,1.5,5.8,0.189,3,0,0,0.333333333,35,6.333333,13,0.487179,5,9,0.555556,1.333333,4,0.333333,5,5,1,1.333333,5.666667,7,0.333333,0.666667,0.666667,4,2.666667,19,1.5,2.4,-1.066667,-0.033333,0.366667,2.25,5.76,1.137778489,0.001111089,0.134444689
0.98750336,Jason Smith,2007,20,21.25,Forward,213,240,30,0.933333333,30.2,5.8,10.1,0.579,5.8,10,0.585,0,0.1,0,5.1,6.7,0.77,3.3,6.9,10.1,1.9,0.5,1.6,3.4,3.1,16.8,3.71,0.635,0.579,0.01,0.662,12.0730303,16.53393939,2.918787879,20.4,25.38030303,3.6,1,4.7,0.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.07975239,Daequan Cook,2007,21,20.16666667,Guard,196,205,39,0.025641026,19.7,3.6,8.1,0.445,2.2,4.8,0.465,1.4,3.3,0.415,1.2,1.7,0.697,0.7,3.6,4.3,1,0.7,0.3,1.4,1.7,9.8,9.03,0.548,0.53,0.41,0.208,12.0730303,16.53393939,2.918787879,13.8,25.38030303,1.6,1.9,3.5,0.18,6,1,0,0,13.833333,1.5,5,0.3,0.833333,2.5,0.333333,0.666667,2.5,0.266667,1.166667,1.333333,0.875,0,1.5,1.5,0.5,0.5,0,0.833333,0.5,4.833333,-4.966667,-2.8,-0.5,-0.2,-0.3,24.66778109,7.84,0.25,0.04,0.09
1.745585966,Jared Dudley,2007,22,21.91666667,Forward,201,225,30,1,38.4,6.5,11.6,0.562,5.2,8.6,0.602,1.3,2.9,0.443,4.7,6.4,0.743,3,5.2,8.3,3,1.4,0.3,2.6,2.2,19,9.21,0.652,0.618,0.254,0.55,12.8,16.8,0.6,15.1,23,4.4,1.4,5.8,0.202,2,0,0,0.5,36,8.5,15,0.566667,8,12.5,0.64,0.5,2.5,0.2,1.5,2.5,0.6,2.5,5,7.5,2.5,2.5,0,1.5,3,19,0,-0.8,-0.5,1.1,-0.3,0,0.64,0.25,1.21,0.09
1.4876202,Wilson Chandler,2007,23,20.08333333,Forward,203,220,34,0.941176471,31.7,5.7,12.7,0.45,4.6,9.2,0.494,1.1,3.4,0.333,2.1,3.1,0.654,1.9,5.1,6.9,1.4,0.6,1.4,1.6,2.8,14.6,8.53,0.516,0.495,0.271,0.248,12.0730303,16.53393939,2.918787879,10.2,25.38030303,1.3,2.6,3.9,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.330944266,Aaron Brooks,2007,26,22.41666667,Guard,183,161,35,1,36.8,6.1,13.2,0.46,3.8,7.6,0.502,2.3,5.7,0.404,3.3,3.9,0.846,0.9,3.4,4.3,4.3,1.4,0.2,2.5,2.5,17.7,6.3,0.589,0.546,0.428,0.294,7,24,0.3,14.4,24.4,3.6,2.2,5.7,0.178,4,0,0,0.25,37.25,6.75,14.25,0.473684,4.75,9,0.527778,2,5.25,0.380952,3.25,3.25,1,0.25,1.5,1.75,3.5,1.25,0,2.25,2.5,18.75,1.05,-2.55,-0.8,-0.15,-0.2,1.1025,6.5025,0.64,0.0225,0.04
1.805437022,Arron Afflalo,2007,27,21.66666667,Guard,196,215,36,1,32.9,5.8,12.7,0.461,3.4,6.2,0.549,2.4,6.4,0.375,2.8,3.5,0.802,0.4,2.3,2.8,1.9,0.6,0.2,1.8,1.8,16.9,9.84,0.589,0.556,0.509,0.276,12.0730303,16.53393939,2.918787879,11,25.38030303,3.9,1.7,5.5,0.187,5,1,0,0.2,33,5.6,13.2,0.424242,3.6,7.4,0.486486,2,5.8,0.344828,4.8,5.2,0.923077,0.8,4.2,5,2,0.4,0,2.2,2,18,1.1,2.2,0.1,-0.2,-0.2,1.21,4.84,0.01,0.04,0.04
-0.603916047,Alando Tucker,2007,29,23.33333333,Guard,198,205,36,1,32.8,7.1,15.1,0.47,6,11.7,0.512,1.1,3.4,0.325,4.6,6.9,0.659,2.2,3.3,5.4,2,0.9,0.3,1.7,1.3,19.9,6.95,0.54,0.506,0.226,0.457,10.2,16.1,0.7,8.3,32.8,2.9,3.1,5.9,0.201,2,0,0,0.5,37,5,14,0.357143,3.5,9,0.388889,1.5,5,0.3,8.5,11.5,0.73913,1.5,4.5,6,2,0.5,0,0,2.5,20,0.1,0.6,0,-0.4,-0.3,0.01,0.36,0,0.16,0.09
2.005152321,Carl Landry,2007,31,23.75,Forward,206,248,34,1,30.4,6.4,10.8,0.597,6.3,10.2,0.618,0.1,0.6,0,5.9,8.1,0.726,3,4.4,7.3,1.2,1.2,0.9,3,2.9,18.9,8.89,0.645,0.602,0.052,0.755,14.9,9.9,2.4,17,29.9,5.2,3.2,8.4,0.324,2,0,0,0.5,38.5,7,12,0.583333,6.5,11.5,0.565217,0.5,0.5,1,5,6.5,0.769231,5,6.5,11.5,2.5,1.5,1,4,3.5,19.5,0.6,4.2,1.3,0.3,0.1,0.36,17.64,1.69,0.09,0.01
1.248163213,Glen Davis,2007,35,21.41666667,Forward,206,289,29,0.965517241,35,6.1,12.7,0.484,5.6,11,0.505,0.6,1.7,0.347,4.8,6.7,0.713,3.9,6.6,10.4,2.3,1.1,1,2.8,2.3,17.7,7.44,0.556,0.507,0.133,0.53,17.2,14.6,2,15.1,27.6,2.4,2.9,5.3,0.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.446255113,Josh McRoberts,2007,37,20.33333333,Forward,208,240,33,0.96969697,35.3,5,9.9,0.502,4.8,9.2,0.523,0.2,0.7,0,2.9,4.4,0.664,2.1,5.8,7.9,3.5,1.2,2.5,2.4,2.5,13,10.48,0.542,0.509,0.07,0.446,13.7,20.6,5.2,16.8,21.1,1.8,4.2,6,0.205,1,0,0,1,40,7,14,0.5,7,14,0.5,0,0,0,8,11,0.727273,6,6,12,4,0,5,1,0,22,9,4.1,0.5,-1.2,2.5,81,16.81,0.25,1.44,6.25
0.077182795,Dominic McGuire,2007,47,21.66666667,Guard,206,220,32,1,32.9,4.8,10.2,0.471,4.2,8.1,0.516,0.6,2.1,0.299,3.3,5.7,0.586,2.2,7.6,9.8,3.3,0.9,3.6,3.7,2.8,13.5,-0.14,0.526,0.502,0.206,0.557,12.0730303,16.53393939,2.918787879,22.5,25.38030303,1.4,4.4,5.8,0.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.740829311,Aaron Gray,2007,49,22.5,Center,213,270,36,0.972222222,28.2,5.7,10,0.565,5.7,10,0.565,0,0,0,2.5,4.6,0.548,3.3,6.1,9.5,1.7,0.4,1.7,1.5,2.5,13.9,8.53,0.567,0.565,0,0.46,12.0730303,16.53393939,2.918787879,11.1,25.38030303,2.5,4.2,6.8,0.266,3,0,0,0.333333333,28,5,8.333333,0.6,5,8.333333,0.6,0,0,0,1.666667,3,0.555556,2,5.666667,7.666667,2.666667,0.333333,2.333333,1,2.666667,11.666667,-2.233333,-1.833333,0.966667,-0.066667,0.633333,4.987776289,3.361109889,0.934445089,0.004444489,0.401110689
1.476738351,Ramon Sessions,2007,56,21.16666667,Guard,190,190,34,0.970588235,30.2,4.1,9.1,0.452,3.6,7.6,0.465,0.6,1.5,0.38,3.5,4.2,0.825,1.1,3.6,4.7,4.7,0.9,0.2,2.5,1.2,12.3,1.09,0.552,0.482,0.161,0.461,9,27.9,0.5,18.4,22.8,1.8,1.6,3.4,0.131,2,0,0,0.5,38,4,10.5,0.380952,3.5,9,0.388889,0.5,1.5,0.333333,0.5,1,0.5,1,2,3,4,0,0.5,3,1,9,-3.3,-1.7,-0.7,-0.9,0.3,10.89,2.89,0.49,0.81,0.09
2.332869519,LaMarcus Aldridge,2006,2,20.91666667,Forward,211,240,37,1,33.7,5.9,10.4,0.569,5.9,10.4,0.569,0,0,0,3.2,4.9,0.646,3.6,5.5,9.2,0.5,1.4,2,1.6,2.5,15,6.99,0.589,0.569,0,0.47,15.5,3.3,4.1,11.1,21.1,3.4,5.3,8.7,0.278,4,0,0,0.25,38.75,5.5,12.75,0.431373,5.5,12.75,0.431373,0,0,0,3.75,5.5,0.681818,3.5,6.75,10.25,1,1.25,2.25,2,2.25,14.75,-0.25,1.05,0.5,-0.15,0.25,0.0625,1.1025,0.25,0.0225,0.0625
-0.389071298,Tyrus Thomas,2006,4,19.83333333,Forward,206,215,32,0.65625,25.9,4.8,7.8,0.608,4.7,7.8,0.606,0,0,0,2.8,4.3,0.657,2.8,6.4,9.2,1.3,1,3.1,1.8,2.6,12.3,8.77,0.627,0.61,0.004,0.548,19.7,10.4,8.1,15.8,21.7,2.9,4.3,7.3,0.351,5,1,0,0.12,24,4.2,6.2,0.677419,4.2,6.2,0.677419,0,0,0,1.8,3,0.6,2.2,6.4,8.6,1,0.6,3.4,1.8,3,10.2,-2.1,-0.6,-0.3,-0.4,0.3,4.41,0.36,0.09,0.16,0.09
0.621301866,Shelden Williams,2006,5,22.66666667,Forward,206,250,36,1,33.3,6.6,11.4,0.578,6.5,11.2,0.582,0.1,0.2,0,5.6,7.5,0.744,3.3,7.4,10.7,1.1,1.7,3.8,2.5,3.2,18.8,8.77,0.629,0.58,0.015,0.659,18.5,6.8,7.5,14.2,25.8,4.6,4.5,9.1,0.305,3,0,0,0.333333333,37.333333,8,15,0.533333,8,14.666667,0.545455,0,0.333333,0,7,8.333333,0.84,5.333333,9.666667,15,0.333333,0.333333,5,3.666667,3,23,4.2,4.3,-0.766667,-1.366667,1.2,17.64,18.49,0.587778289,1.867778689,1.44
2.366498419,Brandon Roy,2006,6,21.91666667,Guard,198,215,33,1,31.7,6.9,13.6,0.508,5.7,10.7,0.537,1.2,2.9,0.402,5.2,6.4,0.81,2.1,3.5,5.6,4.1,1.4,0.8,2.3,2.5,20.2,5.96,0.606,0.551,0.216,0.47,10.5,25.1,1.8,12,27.5,4.1,2.9,7,0.269,3,0,0,0.333333333,35.333333,7.666667,16,0.479167,6,12.333333,0.486486,1.666667,3.666667,0.454546,6,7.666667,0.782609,0.666667,4,4.666667,3.666667,2,0.666667,1.333333,4,23,2.8,-0.933333,-0.433333,0.6,-0.133333,7.84,0.871110489,0.187777489,0.36,0.017777689
1.075631432,Randy Foye,2006,7,22.75,Guard,193,210,33,1,34.7,6.8,16.7,0.411,4.2,9,0.463,2.7,7.7,0.35,4.1,5.2,0.791,1.6,4.1,5.8,3,1.4,0.6,2.2,2.2,20.5,9.23,0.536,0.492,0.462,0.313,9.3,21.3,1.4,10.1,30.8,2.6,3.1,5.7,0.2,4,0,0,0.25,38.75,7.75,20,0.3875,5.5,12,0.458333,2.25,8,0.28125,6,7,0.857143,2.25,5,7.25,2,2.75,0,3,2.5,23.75,3.25,1.45,-1,1.35,-0.6,10.5625,2.1025,1,1.8225,0.36
1.879701112,Rudy Gay,2006,8,19.83333333,Forward,206,220,33,1,30.8,5.7,12.3,0.461,4.8,9.6,0.5,0.8,2.7,0.318,3.1,4.2,0.732,2,4.4,6.4,2.1,1.8,1.6,2.5,2.3,15.2,6.57,0.533,0.495,0.217,0.34,10.8,12.6,3.2,14.8,25.2,1.7,3.5,5.2,0.204,4,0,0,0.25,34.25,5.75,11.25,0.511111,5.25,9.5,0.552632,0.5,1.75,0.285714,2.75,3.25,0.846154,0.75,3.5,4.25,1.25,1.75,1,2.75,2.75,14.75,-0.45,-2.15,-0.85,-0.05,-0.6,0.2025,4.6225,0.7225,0.0025,0.36
1.671473303,J.J. Redick,2006,11,22,Guard,193,190,36,1,37.1,8.4,17.9,0.47,4.5,8.7,0.521,3.9,9.2,0.421,6.1,7.1,0.863,0.2,1.8,2,2.6,1.4,0.1,2.5,1.5,26.8,8.77,0.63,0.578,0.513,0.398,3.1,15.8,0.1,10.5,31.5,6.7,1,7.8,0.233,3,0,0,0.333333333,36.666667,6.666667,17.333333,0.384615,2.666667,8,0.333333,4,9.333333,0.428571,2.666667,4.333333,0.615385,0.333333,1.666667,2,2.333333,1.666667,0,3,1.666667,20,-6.8,0,-0.266667,0.266667,-0.1,46.24,0,0.071111289,0.071111289,0.01
-0.001282874,Hilton Armstrong,2006,12,21.58333333,Center,211,235,34,0.970588235,27.7,3.5,5.7,0.608,3.4,5.6,0.609,0,0.1,0,2.7,3.9,0.692,2,4.6,6.6,0.7,0.6,3.1,2.3,2.8,9.7,6.57,0.64,0.611,0.01,0.686,12.5,4.5,7.1,23,16.3,2.4,3.5,5.9,0.249,4,0,0,0.25,31.25,3,5,0.6,3,5,0.6,0,0,0,2.5,4.5,0.555556,2.5,4,6.5,0.25,0.5,1.75,2.75,3.25,8.5,-1.2,-0.1,-0.45,-0.1,-1.35,1.44,0.01,0.2025,0.01,1.8225
1.648658626,Ronnie Brewer,2006,14,21.25,Guard,201,220,32,0.96875,34.8,6.2,14,0.441,4.6,9.3,0.493,1.6,4.7,0.338,4.5,6,0.75,1.2,3.6,4.8,3.3,2.6,0.5,2.2,1.4,18.4,6.17,0.547,0.498,0.338,0.43,8,19.7,1,11.5,27.1,2.6,2.7,5.3,0.19,1,0,0,1,39,3,9,0.333333,2,6,0.333333,1,3,0.333333,7,8,0.875,2,3,5,5,2,0,2,3,14,-4.4,0.2,1.7,-0.6,-0.5,19.36,0.04,2.89,0.36,0.25
0.513045381,Rodney Carney,2006,16,22.16666667,Forward,201,205,37,0.783783784,27.8,5.9,13.6,0.436,3.2,6.6,0.484,2.8,7.1,0.391,2.5,3.6,0.712,1.5,2.7,4.3,1.3,1.3,0.7,1.5,2.3,17.2,4.24,0.56,0.537,0.517,0.261,12.0730303,16.53393939,2.918787879,8.7,25.38030303,2.9,2.6,5.5,0.214,4,0,0,0.1875,30,4.75,12,0.395833,3,6.25,0.48,1.75,5.75,0.304348,3,4.5,0.666667,1.5,2.25,3.75,0.5,1.75,0,1.25,2.5,14.25,-2.95,-0.55,-0.8,0.45,-0.7,8.7025,0.3025,0.64,0.2025,0.49
0.660020222,Shawne Williams,2006,17,20.33333333,Forward,206,225,36,0.944444444,27.8,4.3,10.4,0.416,3,6.1,0.489,1.3,4.3,0.312,3.2,4,0.786,1.7,4.4,6.2,1.9,1.4,1.4,2.3,2.9,13.2,4.24,0.534,0.48,0.411,0.387,12.0730303,16.53393939,2.918787879,15.4,25.38030303,1.7,3.7,5.3,0.213,4,0,0,0.25,26.75,3.75,8.25,0.454545,2.75,5.25,0.52381,1,3,0.333333,2.5,3.5,0.714286,1,4,5,1.5,1,1.5,1.25,3.25,11,-2.2,-1.2,-0.4,-0.4,0.1,4.84,1.44,0.16,0.16,0.01
1.095905927,Renaldo Balkman,2006,20,21.91666667,Forward,203,208,38,0.578947368,25.7,4,6.6,0.608,3.9,6.2,0.624,0.1,0.3,0,1.5,2.7,0.538,2.1,4.2,6.3,1.9,1.7,1.3,1.7,2.2,9.6,8.14,0.608,0.616,0.052,0.416,15.5,15.8,3.8,17.8,20.4,2.6,3,5.6,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.025662539,Rajon Rondo,2006,21,20.33333333,Guard,185,171,34,0.823529412,31,4.3,9,0.482,3.8,7,0.54,0.5,1.9,0.273,2,3.5,0.571,1.1,5.1,6.1,4.9,2,0.1,2.3,2.1,11.2,8.88,0.526,0.511,0.216,0.39,11.4,31.3,0.3,17.9,21.1,1.4,2.6,4,0.15,2,0,0,0.5,32,4,10,0.4,3.5,8.5,0.411765,0.5,1.5,0.333333,1,2,0.5,2.5,6.5,9,4.5,0.5,0,1.5,3,9.5,-1.7,2.9,-0.4,-1.5,-0.1,2.89,8.41,0.16,2.25,0.01
0.859339355,Josh Boone,2006,23,21.58333333,Center,208,237,34,0.941176471,27.1,4,7.1,0.564,4,7.1,0.564,0,0,0,2.2,4.1,0.547,3.1,3.9,7,0.6,0.4,2,1.2,2.1,10.3,6.57,0.566,0.564,0,0.572,13.4,4.2,4.7,12,17.6,1.6,2.8,4.4,0.192,4,0,0,0.25,28.75,2.75,5,0.55,2.75,5,0.55,0,0,0,2.5,5.25,0.47619,1.25,3.5,4.75,0,1,0.75,1.25,2.75,8,-2.3,-2.25,-0.6,0.6,-1.25,5.29,5.0625,0.36,0.36,1.5625
